trip_id,biker_id,from_station_id,to_station_id,tripduration,temperature
13724398,23832,58,16,4.15,59
6304505,18509,261,75,12.55,78.1
13246744,21995,74,66,4.7,53.1
9326707,23686,191,39,6.7,66
1839631,13764,321,129,18.03333333,82
7140323,11200,15,205,5.466666667,57.9
13130219,10993,68,57,4.5,37
8171589,16223,196,91,8.783333333,64
10408865,13501,286,111,11.21666667,72
14351802,18809,7,321,12.83333333,69.1
4137552,14342,349,327,5.866666667,50
4394797,22694,61,17,2.566666667,39
5651540,15062,164,24,28.91666667,79
3661458,17934,176,85,4.1,69.8
17358726,16062,66,126,16.3,55.9
7496300,15394,212,91,4.45,82
15531346,11485,100,17,18.76666667,77
8929618,24868,93,48,35.26666667,45
2629413,22830,283,72,9.2,73.9
6363845,19534,294,465,7.65,80.1
16715886,12942,21,43,28.4,62.1
17305974,21967,77,137,12.71666667,50
12390358,12396,96,43,7.633333333,70
17021448,10423,331,490,22.96666667,61
5367979,12192,283,176,14.71666667,71.1
17488183,11474,394,72,6.983333333,37
5666573,23687,91,192,2.45,69.1
10167494,11824,325,20,35.3,81
10596874,13405,504,502,7.766666667,77
12922111,15440,53,85,5.233333333,9
2120742,13651,287,26,12.38333333,82.9
17044971,17492,321,99,13.18333333,66
17390952,16285,174,290,23.11666667,45
6028018,20845,229,227,3.5,81
15996763,17796,38,334,25.35,78.1
10284247,17304,334,85,17.86666667,66
12735185,13891,332,156,5.483333333,55.9
13418727,14470,26,181,19.03333333,42.1
16160432,24684,347,114,7.133333333,66
17150146,14181,256,110,28.85,39
12616902,23386,340,87,8.033333333,61
8545715,24925,169,414,2.466666667,26.1
10078145,18551,73,89,9.083333333,84
8373861,18663,147,81,19.36666667,39.9
2743474,10784,268,329,17.93333333,64.9
15730111,13679,154,238,13.16666667,71.1
15101610,12747,196,321,18.71666667,80.1
9471496,23502,128,310,16.48333333,68
10693986,16814,331,47,17.25,72
8465563,24376,191,19,11.5,54
15740693,11473,145,141,14.48333333,75
3637743,16894,286,346,11.88333333,68
15729878,17258,215,36,14.73333333,71.1
16177501,16935,182,175,18.9,66
15025768,14336,268,228,32.51666667,77
15251842,14789,39,14,15.98333333,84
10888617,10049,251,294,13.6,89.1
7557168,15987,310,114,22.68333333,66.9
8066039,17066,511,219,10.2,57.9
10781731,12123,309,128,12.13333333,79
5137684,17899,20,302,7.133333333,43
14807533,24210,37,176,13.83333333,73.9
6237824,17406,5,36,6.483333333,72
2509294,15585,128,75,21.63333333,71.1
14820707,21653,107,36,3.783333333,73.9
5501147,17925,99,85,6.9,68
6785202,12649,210,123,12.36666667,72
2244366,10621,283,98,4.483333333,73
1142497,16540,108,198,6.85,5
2590020,10175,146,320,3.433333333,64.9
4282498,23940,134,75,4.033333333,28.9
4612339,23209,174,84,4.45,53.1
8522160,11860,43,80,11.35,35.1
6282573,17008,192,196,12.91666667,78.1
9958557,17072,99,338,20.38333333,66
8207417,20156,325,344,3.4,48
4227727,12630,192,211,13.33333333,26.1
9275302,10926,277,84,10.11666667,68
4780282,13860,60,289,5.583333333,64
2750263,18493,21,36,7.15,68
12695158,12088,175,287,4.55,62.1
1291164,19298,224,58,8.366666667,28
7805017,10922,169,5,3.783333333,57.9
16849496,19109,198,133,6.95,64
3446825,10160,273,178,3.433333333,78.1
8782713,12773,453,447,6.7,39.9
4203167,21002,195,192,11.45,61
16702967,13699,86,287,11.95,62.1
14409444,16486,338,90,17.2,70
15185747,14568,244,312,13.68333333,72
8613706,16238,198,137,9.866666667,3.9
2276775,17703,217,88,2.066666667,68
4413895,13177,154,231,14.88333333,30
13305735,22998,322,423,5.616666667,37.9
10844198,16797,210,333,3.033333333,80.1
12154257,14994,273,279,15.65,61
14979626,16558,342,280,18.88333333,91.9
14099804,17773,341,6,10.5,62.1
16926267,11346,325,240,15.2,59
2985837,20635,297,298,10.91666667,73.9
7583414,21834,199,35,9.366666667,71.1
2635297,24597,117,118,19.71666667,66
2374530,24408,58,185,8.083333333,64.9
17421467,15025,110,142,3.983333333,30.9
9773264,10824,41,168,8.35,77
9628241,17804,47,56,7.833333333,63
12444663,16419,81,286,5.883333333,48
8501416,24565,180,301,3.083333333,25
6837776,19338,31,327,16.56666667,75.9
11068921,11277,99,36,15.35,75.9
9546751,19482,107,112,4.15,42.1
14599036,14528,359,211,9.1,72
3875630,22751,118,259,26.91666667,64
6894239,15958,197,7,4.533333333,81
5383028,11825,69,30,9.716666667,71.1
8908898,12431,133,5,13.91666667,43
14036871,22864,53,52,6.583333333,87.1
16681031,24234,99,192,15.56666667,53.1
9949426,21532,301,49,19.3,57
15885876,18830,35,58,30.68333333,80.1
7726333,15201,134,283,7.283333333,57.9
4515971,10672,197,98,3.5,35.1
4464705,19369,245,117,12.03333333,28.9
15193502,24418,174,133,4.216666667,61
6898762,20872,359,260,26.83333333,88
7749140,15032,204,423,6.366666667,55
8184095,23535,81,140,9.116666667,71.1
7192975,16088,33,186,18.5,73.9
6096290,23607,174,181,8.583333333,63
7724125,17598,197,174,5.35,60.1
11140920,11818,134,22,7.016666667,81
13208677,23411,325,295,3.75,28.9
2128925,24412,80,191,5.716666667,82
15746377,21659,93,219,11.7,70
1846496,14451,72,287,10.35,57
6398168,16875,192,57,6.933333333,82
6574082,16298,244,239,8.066666667,87.1
13955843,10604,98,192,5.316666667,64.9
17024982,10682,287,18,2.133333333,55
6879684,18068,81,283,5.2,82
4668120,13058,232,349,10.11666667,41
9852170,10576,174,44,7.3,68
1962858,17422,338,174,21.86666667,64
2817691,19594,76,97,20.98333333,60.1
8773757,20422,157,268,39.38333333,50
2938525,16144,59,203,24.61666667,73.4
8085031,10758,181,111,7.95,60.1
12868307,12782,48,86,8.5,37
12662325,18919,174,133,4.716666667,55.9
1306612,15465,13,291,14.23333333,39
9458142,15418,26,182,14,59
2227790,20900,176,53,5.616666667,72
10915952,14715,340,188,9.066666667,82
11256248,13559,158,186,14.1,78.1
5799072,20599,47,133,5.166666667,79
5235391,20569,191,213,26.78333333,50
10807620,13102,37,195,10.31666667,78.1
8858972,21103,45,168,5.833333333,33.1
8974319,19366,126,94,5.266666667,37.9
16711702,22459,142,69,22.11666667,64.9
4463209,22659,186,54,2.733333333,30.9
9965350,20042,140,143,12.13333333,62.1
3766836,11483,91,112,4.8,71.1
6447720,10374,134,134,6.316666667,82
15400137,24062,35,77,14.1,73.9
10533481,13591,41,33,2.75,70
10973112,24023,143,176,7.633333333,75
12653621,12634,56,186,5,55
17258037,21164,227,85,27.55,35.6
8321553,22732,114,227,3.616666667,55
3875213,14248,100,91,3.566666667,64.9
12989221,11036,117,239,21.53333333,34
9302438,18680,190,349,5.116666667,57
11837625,14053,44,47,2.733333333,77
16968242,15151,77,289,16.01666667,59
8600444,19457,287,364,9.25,42.1
15011940,16645,249,249,4.766666667,73
3186099,12809,264,81,4.75,80.1
16052804,23549,158,210,10.85,72
11426539,10775,364,99,16.91666667,71.1
16278251,19311,489,491,10.3,55
10925931,16305,600,468,26.48333333,82.9
16518100,12507,350,210,4.916666667,73.9
11857206,23675,296,117,2.816666667,82
13875397,19842,192,49,6.216666667,48
10399890,18071,344,227,11.41666667,73.9
6992915,20887,511,508,17.91666667,75
12292508,17393,286,69,18.71666667,62.1
4013487,22468,32,55,7.083333333,46.9
3809603,20109,100,236,9.966666667,55.9
1320828,15799,174,212,6.816666667,33.1
12362428,14051,289,110,9.8,66.9
3858154,20311,50,52,8.066666667,46.9
8799014,21340,110,50,12.31666667,36
8072163,23907,148,149,4.333333333,59
14653211,22790,69,159,3.266666667,66.9
13191376,23589,190,67,6.3,26.1
12422537,13330,36,39,4.483333333,52
8915791,14783,16,87,13.55,54
8579052,20501,47,26,5.033333333,39.9
8025023,15953,161,56,15.83333333,71.1
7854876,12624,37,140,11.4,57.2
10806231,16300,75,74,9.8,75.9
6862177,16969,56,414,20.88333333,77
12627626,15549,457,454,5.4,64.9
14718931,17389,4,247,26.66666667,69.1
8538387,23548,69,130,3.5,34
15592896,21545,135,210,30.86666667,63
16411826,14461,141,340,8.15,70
7895428,23930,303,117,5.816666667,66.9
8442445,10636,174,349,18.53333333,45
10814865,18088,71,66,6.316666667,87.1
15699365,14985,171,278,13.46666667,80.1
2972085,12301,274,222,32.75,64.4
5963020,19398,59,47,8.433333333,55.9
10945132,11263,110,301,9.783333333,84.9
12834177,15652,206,135,3.866666667,50
6672607,10115,337,291,9.166666667,75.9
1839102,21474,20,48,6.116666667,82.9
8890098,17405,52,182,12.58333333,63
17084064,24270,596,605,4.366666667,39
8707087,12237,48,166,18.58333333,30
1370794,15335,49,25,9.85,60.1
10823981,21309,85,195,10.1,75.9
1950875,23344,289,176,7.4,68
3338215,15702,174,120,20.56666667,72
8119571,15417,38,77,7.033333333,46
5960287,17366,75,99,18.28333333,57
12015975,15687,91,284,9.55,70
8452943,10662,48,110,7.9,46
2084573,22470,175,212,11.98333333,73.9
7914552,21359,376,36,25.16666667,51.8
15981021,20124,268,343,16.03333333,73
1514611,18723,25,313,28.8,41
6351792,12354,223,174,22.53333333,79
11502792,18233,329,459,19.25,82
11304247,18205,464,254,19.8,82
11549809,23218,85,118,11.85,80.1
1681972,14160,66,349,20.96666667,50
16761577,18550,346,320,6.216666667,80.1
17225349,15015,300,35,20.05,39.9
6265031,16404,123,498,19.96666667,63
7278024,19607,91,217,8.533333333,71.1
8309868,22233,99,49,11.76666667,54
9494743,20962,140,75,12.93333333,61
4002444,13227,29,174,11.96666667,50
16281644,12703,507,230,18.88333333,64
3733002,10025,154,230,6.7,73
16315661,23171,324,289,10.58333333,68
12771954,17281,93,225,4,64.9
16180342,22162,99,6,6.633333333,64
9128352,17302,164,52,4.333333333,36
4472407,13439,304,254,3.083333333,28.9
2827647,16480,286,76,9.883333333,71.1
3685534,15635,222,116,3.533333333,54
3270835,10813,59,197,16.65,84
8087025,23887,164,144,15.9,59
13272163,20891,15,18,18.61666667,55.9
3659256,18725,327,349,3.9,66
17414065,11789,287,80,9.7,64
2727993,10830,275,346,9.766666667,84.9
16383358,19378,77,68,4.766666667,68
8243747,17570,112,80,3.366666667,39.9
17370292,14346,156,303,7.666666667,41
16814636,18623,328,418,5.466666667,72
12466566,13520,17,128,6.45,71.1
4096617,17042,81,52,2.833333333,54
11633305,17801,50,52,9.2,66.9
2977966,12263,195,51,6,79
9176812,20765,120,170,6.883333333,57.9
16604863,20337,11,583,27,87.1
12837956,17478,260,219,24.93333333,53.1
11615966,12160,417,426,18.36666667,73
14901200,23563,48,350,8.7,73
11495458,20162,237,148,8.8,78.1
11841756,22300,36,175,3.633333333,77
8874653,12330,287,100,4.483333333,57.9
13703860,21059,89,214,21.78333333,75.9
13918314,24162,133,125,5.583333333,53.1
15678480,22350,91,176,16.33333333,75.9
3114549,19278,231,240,3.066666667,66.2
6305845,17041,110,301,10.08333333,78.1
5798992,23740,126,296,22.08333333,79
8165912,16888,72,52,16.48333333,61
13953032,19693,85,180,9.833333333,63
4581419,12598,307,176,19.78333333,43
12503642,23521,36,59,9,50
14639842,14773,284,287,6.05,72
10674016,11976,211,198,17.43333333,79
2812302,16942,90,76,15.5,78.1
15112470,21726,113,16,9.016666667,78.1
14343435,21276,226,303,10.68333333,82
8444749,21851,183,210,5.15,46.9
11977759,11710,106,176,4.783333333,79
8737308,19346,91,71,4.733333333,19
7287239,16748,149,149,15.58333333,80.1
11687252,12048,463,316,29.28333333,66
2972359,11595,116,29,8.366666667,66.9
2876330,21045,106,181,6.416666667,82.9
4126426,11012,48,173,7.483333333,39
11472662,19140,229,347,5.583333333,66.9
16357771,17112,175,41,5.433333333,71.1
2262466,21369,223,130,25.1,77
4393592,15592,301,141,7.65,39.9
10347286,18582,77,52,8.066666667,81
9388919,13615,175,184,17.68333333,55
15868549,20704,69,17,3.866666667,81
7282305,20611,4,341,12.61666667,78.1
9721348,12541,283,199,10.35,82
8044930,10876,191,210,14.33333333,55
4520508,11603,153,67,5.983333333,19
6756183,12289,112,77,5.1,80.1
1301805,22185,289,153,17.85,37.4
13224219,17415,21,146,4.016666667,62.1
3972162,16736,137,51,16.48333333,54
15371048,24163,48,71,13.65,78.1
5092451,14070,162,158,11.13333333,71.1
7030072,14913,51,128,21.71666667,78.1
16083180,14125,117,130,24.61666667,73
5019153,23050,301,38,11.73333333,66.9
6897954,11670,301,111,10.05,88
12964872,18707,59,36,7.216666667,36
10334006,13453,337,133,9.3,82.9
5388328,20819,53,133,5.05,75
10083176,21782,84,86,8.366666667,75
9837480,19826,126,40,24.93333333,66.9
11799707,20373,92,414,15.91666667,68
12951517,21353,298,493,7.15,30.9
5854478,23138,49,195,7.066666667,62.1
13187732,17698,501,60,20.51666667,44.1
12928274,24897,52,192,9.35,3.9
3814898,24590,257,160,22.45,50
4905359,21672,128,84,14.15,57
11275560,13714,249,114,30.93333333,82
17105519,16209,5,89,2.683333333,55.9
12615037,17527,337,173,4.85,61
13290071,12394,284,99,12.73333333,64.9
1629429,17965,69,160,5.766666667,73.9
9578885,13753,174,38,7.716666667,57
15409790,18229,186,77,16.43333333,80.1
8449326,10522,301,301,30.85,55
4149558,19416,291,327,13.48333333,61
15060617,15405,312,177,20.2,82
12620918,14934,277,25,26.1,55
10299121,13783,54,106,10.48333333,81
13284542,11594,302,231,23.68333333,62.1
4500134,14627,198,287,5.233333333,28
5147227,12727,211,195,7.516666667,50
8015771,20848,255,47,17.8,66.9
9143977,22188,127,291,14.01666667,46
8651709,21707,107,383,10.76666667,26.1
15140141,19957,20,126,11.93333333,70
6547311,19745,174,43,11.06666667,78.1
6461045,17257,322,252,11.98333333,82
16998499,20562,313,220,3.766666667,69.1
12417610,22615,166,250,17.58333333,63
11435765,17162,68,39,8.666666667,70
9940456,14718,81,40,3.983333333,77
17208263,16278,30,376,8.3,43
16994311,10978,140,51,8.766666667,55
15105035,15943,506,30,23.76666667,77
8260628,14669,48,212,6.05,62.1
10050977,15331,14,57,6.933333333,66
14548543,21058,211,24,18.05,78.1
3183719,20366,60,69,10.8,69.8
16619272,12655,321,36,5.966666667,68
9073439,24605,280,403,7.383333333,64.9
3530432,19246,75,53,8.816666667,75.9
8993548,16107,164,307,18.8,46.9
2372789,17505,171,171,20.7,70
3140913,22118,76,177,29.81666667,77
15707012,22840,289,38,11.36666667,69.1
17423556,13975,142,173,5.25,32
4545651,14177,73,112,4.4,3.9
8042911,22593,76,35,23.45,59
4933048,21964,309,66,19.81666667,36
13507202,13162,344,246,7.4,46.9
6898127,14414,401,401,8.933333333,88
13490158,22793,111,181,7.416666667,48
7006585,17330,324,74,21.76666667,60.1
7591604,19780,36,100,4.733333333,54
6079271,10230,212,41,12.3,81
15641414,19555,320,181,24.58333333,75
17505719,19471,113,188,14.43333333,42.1
5490277,16336,230,131,2.4,64
15932041,16100,4,150,9.55,88
17217481,22322,344,131,14.38333333,44.1
12295265,23290,322,420,5.166666667,66
8846422,13318,26,211,3.45,28.9
13604059,17991,39,174,6.85,66
13181665,10707,283,26,19.51666667,39
13149853,17374,94,142,15.13333333,35.1
16020065,23632,346,71,4.466666667,66.9
14554422,10308,52,192,12.35,90
16031003,13315,231,340,16.55,64.9
16213319,10019,268,143,9.666666667,81
1968782,15716,26,192,13.71666667,75.9
13153426,12545,50,383,11.33333333,43
13584536,24784,289,300,12.13333333,57.9
14339637,14305,378,213,27.98333333,91
7104015,22945,318,306,7.916666667,59
5913000,16145,31,174,6.683333333,72
9218022,17200,219,167,22.26666667,78.1
13365656,13564,233,394,13.63333333,64
17364038,17892,124,98,27.85,39
11237264,21306,84,509,19.36666667,75.9
12021454,20840,37,251,42.21666667,80.1
8893334,17940,77,68,3.966666667,60.1
14714488,18489,293,332,21.35,75.9
3486468,17329,240,231,5.083333333,66.9
9520964,18862,91,264,10.06666667,66.9
6800892,20119,188,302,6.8,77
2268904,21852,58,61,6.066666667,64
7018837,18483,34,460,34.5,72
12173886,20049,50,36,5.083333333,66
11994402,15800,318,232,10.8,75
12664582,12504,220,13,5.516666667,54
10013716,13072,199,195,10.58333333,90
9118452,17111,134,46,19.86666667,48.2
5359835,17429,128,130,4.933333333,73.9
16613364,22509,85,177,17.23333333,91
4911137,20101,61,123,14.63333333,46.9
5445507,16769,313,85,15.05,59
12913805,23019,168,39,9.516666667,33.1
7138321,14381,482,294,14.73333333,57.9
6515478,17666,138,359,2.3,84
7412606,18746,300,294,20.01666667,62.1
14559351,11641,110,376,14.95,89.1
4109679,11544,51,91,6.683333333,48
16981445,16520,145,93,18.5,70
8927005,16180,296,315,20.78333333,48.9
16559210,15905,493,296,18.26666667,84.9
5392128,19170,85,192,17.28333333,77
10514585,20528,301,140,7.066666667,75
12073587,23446,340,349,2.116666667,82.9
11791407,15654,283,140,11.11666667,77
7457380,21083,113,225,2.716666667,82
12123046,23102,284,195,5.666666667,59
8829261,13845,165,340,11.81666667,59
15183561,22049,84,22,15.13333333,71.1
7975888,10461,156,303,6.533333333,53.1
14640114,21525,171,75,16.86666667,72
7615918,19427,56,134,8.85,79
14157614,23339,268,329,9.933333333,64.9
13950065,20374,91,48,11.98333333,51.1
8807444,18494,231,225,18.58333333,34
5569555,15526,61,29,7.016666667,84
5127210,24148,233,88,3.716666667,48
16213236,23898,289,56,13.68333333,82.9
16888040,14323,4,4,17.81666667,61
12375763,24685,365,300,16,70
8021501,16634,14,241,5.566666667,60.1
15255075,10546,417,247,6.05,82.9
3851453,18886,52,186,14.23333333,53.1
10874000,22180,219,260,13.75,88
12969022,16408,43,91,6.516666667,30
9272335,15282,248,345,3.633333333,59
4919362,11090,306,312,8.833333333,46.9
12316139,20772,420,322,5.133333333,50
15662038,15285,125,91,10.81666667,72
16388275,22071,117,296,32.41666667,59
17284085,21953,35,212,10.21666667,37
9778752,11942,61,210,6.533333333,73.9
13589469,10497,250,153,2.316666667,75
14634073,22263,210,350,5.466666667,66.9
14118169,15375,37,60,23.65,71.1
17508262,13908,100,56,3.366666667,33.1
9955630,14240,74,66,6.933333333,64.9
11785149,21580,43,51,3.016666667,75
6126440,18936,26,313,24.95,73.9
13945382,24830,423,345,4.916666667,55.9
16493640,14165,120,59,8.55,75.9
2259145,18121,106,181,6.383333333,61
9639380,13773,52,4,23.65,73
4316636,18603,75,66,4.566666667,35.1
17156222,18470,212,264,9.35,37.9
2893007,20226,13,152,3.733333333,82
8427661,10457,164,26,9.983333333,39.9
9261553,16479,44,142,9.666666667,57.9
9083886,24386,127,289,10.23333333,46.9
14625864,21811,498,71,30.18333333,79
12318053,10435,66,211,10.4,41
12271859,22629,35,127,30.35,55.9
13617410,22969,246,316,13.5,51.1
5787352,15749,47,100,3.55,69.1
4709089,16349,81,140,10.16666667,37.9
7722068,10988,67,343,3.4,61
6486064,16276,298,260,33.4,79
9795043,13797,76,34,38.76666667,78.1
5597866,19090,128,69,5.65,66
4473491,11800,240,318,5.05,28.9
2738186,13440,48,91,8.666666667,69.1
2644581,17999,159,17,6.333333333,79
5027778,21498,141,176,8.183333333,75.9
12859862,14080,72,41,26.86666667,37.9
4314831,10678,36,174,5.7,37
3728231,11923,318,318,9.533333333,66.9
12710107,10788,506,219,15.08333333,43
6902156,20995,491,502,15.48333333,87.1
12669767,22974,41,45,6.85,62.1
9463292,14628,127,487,27.93333333,54
11331623,10506,75,111,11.4,73.9
8412342,23437,232,349,13.96666667,35.1
1568492,23038,302,131,6.333333333,55
4325700,16262,198,128,16.61666667,37
1295202,10058,52,174,10.51666667,37.9
2002114,22958,177,254,22.25,82.9
16491825,18277,52,43,3.283333333,75.9
11831317,11964,153,115,3.75,61
7203317,15886,299,197,27.66666667,62.1
